褾	⿰衤票	0	0	ヒョウ	そでくち				16	
襀	⿰衤責	0	0	セキ シャク	ひだ				16	
襂	⿰衤參	0	0	シン サン セン	ひとえ				16	
襅	⿰衤畢	0	0		ちはや				17	
襆	⿰衤菐	0	0	ホク ボク	もすそ		ブク	u	17	
襉	⿰衤閒	0	0	カン ケン	すそのひだ				17	
襏	⿰衤發	0	0	ハツ ハチ フツ フチ	あらぬの		ブチ ヒ	u	17	
襒	⿰衤敝	0	0	ヘツ ベチ	ころも				17	
襗	⿰衤睪	0	0	タク ジャク エキ ヤク	したばかま		ダク	u	18	
襚	⿰衤遂	0	0	スイ			ズイ	u	18	⿰衤⿺辶⿱八豕
襛	⿰衤農	0	0	ジョウ ニュ ジュウ	あつ.い				18	
襜	⿰衤詹	0	0	セン タン	まえか.け				18	
襡	⿰衤蜀	0	0	ショク ゾク タク シュ	ながじゅばん		トウ チョク ツ トク	u	18	
襢	⿰衤亶	0	0	タン セン チン	はだぬぎ		テン ダン ゼン デン	u	18	
襣	⿰衤鼻	0	0	ヒ	ふんどし		ビ	u	19	⿰衤⿱自畀
襫	⿰衤奭	0	0	セキ シャク					20	
襮	⿰衤暴	0	0	ハク ホク	えり				20	
襰	⿰衤賴	0	0	ライ	お.ちる やぶ.れる				21	
襳	⿰衤韱	0	0	セン シン サン	したぎ				22	
襵	⿰衤聶	0	0	ショウ チョウ	ひだ たた.む ぬ.う ぬいめ				23	
襺	⿰衤繭	0	0	ケン	わたいれ				24	
襻	⿰衤攀	0	0	ハン	つけひも				24	
襼	⿰衤藝	0	0	ゲイ	そで				24	
襽	⿰衤蘭	0	0	ラン リン					26	
覉	⿱襾䩭	0	0	キ ハ	おもが.い たづな たび つな.ぐ				19	⿱覀䩭
覍	⿱小見	0	0	ヘン			ベン	u	10	⿱𡭔見
覐	⿺見爻	0	0	カク	おぼ.える さ.ます さ.める さと.る				11	
覔	⿱不見	0	0	ベキ エキ ミャク	もと.める				11	
覕	⿰必見	0	0	メチ ヒン ヘツ			ベツ ベチ ヒ ヒツ	u	12	
覛	⿰𠂢見	0	0	ベキ ビキ ミャク バク	み.る				13	⿰⿸𠂆⿻𱍸㇒見
覜	⿰兆見	0	0	チョウ	み.る				13	
覟	⿰志見	0	0	シ	み.る				14	
覠	⿰君見	0	0	キン コン	み.る				14	
覥	⿰典見	0	0	テン	はじ.る				15	
覰	⿰虘見	0	0	ソ ショ キョ シュ	うかが.う み.る あら.い				18	
覴	⿰登見	0	0	トウ チョウ	み.つめる				19	
覵	⿰閒見	0	0	カン ケン ヘン エン	みる うかが.う まぜる				19	
覶	⿰𤔔見	0	0	ラ ラン レン	み.る				19	
覷	⿰虛見	0	0	ソ ショ キョ シュ	うかが.う み.る あら.い				19	⿰虚見
覼	⿰爾見	0	0	ラ ラン レン	み.る				21	
觔	⿰角力	0	0	キン	すじ				9	
觕	⿰牛角	0	0	ソ ソウ ジョウ	あら.い		ショク ソク ゾ	u	11	⿰牜角
觖	⿰角夬	0	0	ケツ ケチ キ ケイ	か.ける		ケ こいねがう のぞむ	u	11	
觗	⿰角氏	0	0	シ	さかずき				11	
觘	⿰角少	0	0	ソウ ショウ	つのさじ				11	
觥	⿰角光	0	0	コウ	つのさかずき				13	
觩	⿰角求	0	0	キュウ ク	ま.がる		グ	u	14	
觫	⿰角束	0	0	ソク					14	
觭	⿰角奇	0	0	キ	かたむ.く				15	
觱	⿱咸角	0	0	ヒツ ヒチ ウツ ウチ	ひちりき		えびすぶえ	u	16	
觳	⿰⿱⿳士冖一角殳	0	0	コク カク			ガク ゴク あとあし うすい	u	17	⿹𣪊角
觶	⿰角單	0	0	シ	さかずき				19	
觹	⿰角雋	0	0	ケイ エ スイ キ	くじり つのぎり				19	
觽	⿰角嶲	0	0	ケイ エ スイ キ	くじり つのぎり				22	
觿	⿰角巂	0	0	ケイ エ スイ キ	くじり つのぎり		ゲイ	u	25	
訄	⿺九言	0	0	キュウ ク コウ ドウ					9	
訅	⿰言九	0	0	キュウ ク	やす.んずる はか.る		グ	u	9	
訇	⿹勹言	0	0	コウ ケン キン			ゲン	u	9	
訏	⿰言于	0	0	ク コ	いつわ.る				10	
訑	⿰言也	0	0	シ イ タ タン			ダ ダン テン デン	u	10	
訒	⿰言刃	0	0	ジン ニン	なや.む				10	
訔	⿱山言	0	0	ギン ゴン	かた.る				10	
訕	⿰言山	0	0	サン セン	そし.る				10	
訞	⿰言夭	0	0	ヨウ	わざわ.い あやしいことば				10	
訠	⿰言引	0	0	シン	いわ.んや は.ぐ はぎ				11	
訢	⿰言斤	0	0	キン コン キ	よろこ.ぶ	よし	ギン ゴン	u	11	
訤	⿰言爻	0	0	コン ダ コウ					11	
訦	⿰言冘	0	0	シン	まこと		ジン	u	11	
訫	⿰言心	0	0	シン		まこと			11	
訬	⿰言少	0	0	ソウ ショウ ミョウ	みだ.れる		ビョウ	u	11	
訯	⿰言及	0	0	サ セ	しゃべ.る				11	
訵	⿰言四	0	0	チ	ひそかにうかがい.しる ひそかに.しる				12	
訷	⿰言申	0	0	シン	とく				12	
訽	⿰言句	0	0	コウ ク	ののし.る はじ はずかし.める				12	
訾	⿱此言	0	0	シ セイ サイ ソ	つとめない そし.る		ジ	u	12	
詀	⿰言占	0	0	タン テン セン			チョウ ショウ デン	u	12	
詃	⿰言玄	0	0	ケン	いざな.う いつわ.る				12	
詅	⿰言令	0	0	レイ リョウ	てら.う				12	
詇	⿰言央	0	0	ヨウ オウウ エイ	さとい つ.げる とう こえ		オウ	u	12	
詉	⿰言奴	0	0	ドウ ヒョウ ダ ナ	かまびす.しい わるくい.う		ニョウ ド ヌ	u	12	
詍	⿰言世	0	0	エイ セツ セチ	しゃべ.る たの.しむ		セイ ゼイ	u	12	
詎	⿰言巨	0	0	キョ ゴ	なんぞ		なに なにすれぞ	u	12	
詓	⿰言去	0	0	キョ コ	こえ				12	
詖	⿰言皮	0	0	ヒ ハ	かたよ.る				12	
詗	⿰言冋	0	0	キョウ チョウ ケイ	さぐ.る		テイ	u	12	
詘	⿰言出	0	0	クツ クチ チュツ チュチ	つ.まる		トツ ノチ ドツ しりぞける	u	12	
詜	⿰言𠬢	0	0	トウ	みだ.れる				12	
詝	⿰言宁	0	0	チョ	さとい				12	
詡	⿰言羽	0	0	ク	ほこ.る		うつくしい なまめかしい やわらぐ	u	13	
詥	⿰言合	0	0	コウ	やわら.ぐ かな.う あつまりいう				13	
詧	⿱⿰⿴𠂊冫②言	0	0	サツ サチ セツ セチ	みる あきらか.にする				13	
詵	⿰言先	0	0	シン セン	と.る		おおい	u	13	
詶	⿰言州	0	0	シュウ ジュ	のろ.う		シュ	u	13	
詷	⿰言同	0	0	トウ ズ	おなじ				13	
詹	⿸厃⿱儿言	0	0	セン タン			ダン	u	13	
詺	⿰言名	0	0	ベイ ビイ ミョウ	なづ.ける				13	
詻	⿰言各	0	0	ガク ギャク リャク ラク	いいあらそ.う				13	
詾	⿰言匈	0	0	キョウ ク	うった.える いいたて.る み.ちる おど.す				13	
詿	⿰言圭	0	0	カイ ケ カ	あやま.る				13	
誀	⿰言耳	0	0	ジ ニ チ	さそう はじ				13	
誃	⿰言多	0	0	シ チ イ	わか.れる		ジ タ ダ	u	13	
誆	⿰言匡	0	0	キョウ ゴウ	いつわり				13	
誋	⿰言忌	0	0	キ コウ	いまし.める				14	
誏	⿰言良	0	0	ロウ					14	
誐	⿰言我	0	0	ガ ヨイ	よいことば くちずさむ				14	
誒	⿰言矣	0	0	キ カイ アイ イ	あ		ああ	u	14	
誖	⿰言孛	0	0	ホツ ボチ フツ フチ	みだ.す		ブチ ハイ ベ ヒ	u	14	
誗	⿰言利	0	0	テン	ことばがうるわしい		デン	u	14	
誙	⿰言巠	0	0	コウ ギョウ ケイ	あら.い				14	
誟	⿰言孝	0	0	コウ					14	
誧	⿰言甫	0	0	ホ フ			ブ たすける	u	14	
誩	⿰言言	0	0	ケイ キョウ ゴウ タン	あらそいいう		ギョウ トン	u	14	
誮	⿰言花	0	0	カ	やさ.しい		やさし	u	15	⿰訁⿱艹⿰亻𠤎
誯	⿰言昌	0	0	ショウ	とな.える				15	
誳	⿰言屈	0	0	クツ コチ	つ.まる ま.がる ま.げる				15	
誶	⿰言卒	0	0	スイ サイ シュツ	せ.める ののし.る		ズイ シン ジュチ セ	u	15	
誷	⿰言罔	0	0	ボウ モウ	しい.る				15	
誻	⿰言沓	0	0	トウ	そし.る		ドウ	u	15	
誾	⿵門言	0	0	ギン ゴン					15	
諃	⿰言林	0	0	チン	よくいう				15	
諆	⿰言其	0	0	キ	あざむ.く		ギ	u	15	
諈	⿰言垂	0	0	スイ ニ チ	かこつ.ける		ズイ ジ	u	15	
諉	⿰言委	0	0	ズイ ニ イ	わずら.わす				15	
諊	⿰言匊	0	0	キク コク	しらべ.る				15	
諑	⿰言豖	0	0	タク	うったえ		チョク	u	15	
諓	⿰言戔	0	0	セン エン	よくいう		ゼン	u	15	
諔	⿰言叔	0	0	シュク セキ ジャク	いつわ.る				15	
諕	⿰言虎	0	0	コウ カ テ	さけ.ぶ		ゴウ ケ カク	u	15	
諗	⿰言念	0	0	シン ジョウ ニョウ	いさ.める		つげる	u	15	
諝	⿰言胥	0	0	ショ	さとい				16	
諟	⿰言是	0	0	シ テイ タイ	ただ.す		ジ おさめる この	u	16	
諬	⿱𮂱言	0	0	ケイ	ひら.く さと.す				16	
諰	⿰言思	0	0	シ サイ シャ アイ	おも.う		セ	u	16	
諴	⿰言咸	0	0	カン ゲン コン	やわ.らぐ		ガン ゴン	u	16	
諵	⿰言南	0	0	ナン ダン ネン			のう	u	16	
諶	⿰言甚	0	0	シン	まこと		ジン まことに	u	16	
諼	⿰言爰	0	0	ケン	かまびす.しい わす.れる いつわ.る		カン	u	16	
諿	⿰言咠	0	0	シュウ ショ	やわ.らぐ				16	
謅	⿰言芻	0	0	ソウ ショウ シュウ シュ	もてあそ.ぶ				17	
謆	⿰言扇	0	0	セン	まど.わす				17	
謋	⿰言桀	0	0	カク ケキ キャク トク			ドク	u	17	
謑	⿰言奚	0	0	ケイ カ ケ	はじ		ゲイ カイ ゲ	u	17	
謜	⿰言原	0	0	ゲン ガン セン					17	
謞	⿰言高	0	0	カク コウ キョウ					17	
謟	⿰言舀	0	0	トウ	うたが.う				17	
謊	⿰言荒	0	0	コウ	いつわ.る		キョウ ねごと	u	17	
謭	⿰言剪	0	0	セイ セン	あさ.い				18	
謰	⿰言連	0	0	レン	おしゃべり				18	
謷	⿱敖言	0	0	ギョウ ゴウ ギュウ ク	やかま.しい		グ そしる	u	18	⿱⿰𫠤攵言
謼	⿰言虖	0	0	コ ク コウ キョウ	よ.ぶ		ゴウ さけぶ	u	18	
譂	⿰言單	0	0	セン	いつわ.る				19	
譃	⿰言虛	0	0	ク	いつわ.る うそ				19	⿰言虚
譄	⿰言曾	0	0	ソウ	しい.る				19	
譅	⿰言歰	0	0	シュウ ドウ ノウ					19	
譆	⿰言喜	0	0	キ イ	ああ		あつい	u	19	
譈	⿰言敦	0	0	タイ ズイ	うら.む				19	
譒	⿰言番	0	0	ハ	しく				19	
譓	⿰言惠	0	0	ケイ エ	かしこ.い				19	
譔	⿰言巽	0	0	セン	おし.える		ゼン	u	19	
譙	⿰言焦	0	0	ショウ スイ	しか.る		ジョウ ズイ せめる たかどの	u	19	
譍	⿸䧹言	0	0	ヨウ オウ	こた.える				20	
譞	⿰言睘	0	0	ケン	さかしい ちえ おおくものいう				20	
譣	⿰言僉	0	0	セン ケン	とう		ゲン	u	20	
譭	⿰言毀	0	0	キ					20	
譶	⿱言誩	0	0	トウ チュウ ジュ	はやくち		ドウ ジュウ	u	21	⿱言⿰言言
譸	⿰言壽	0	0	チュウ チュ ジュ	のろ.う				21	
譹	⿰言豪	0	0	コウ	さけ.ぶ たぶら.かす		ゴウ	u	21	
譼	⿱⿰臣⿱⿱𠂉一罒言	0	0	カン					21	⿱𰯲言
譾	⿰言翦	0	0	セイ セン	あさ.い				22	
讁	⿰言適	0	0	タク チャク	せ.める とが.める				22	
讄	⿰言畾	0	0	ル イ	いのる		ルイ	u	22	
讅	⿰言審	0	0	シン	つまび.らか				22	
讋	⿱龍言	0	0	ショウ トウ	おそ.れる		ドウ	u	23	
讍	⿰言噩	0	0	ガク	わめ.く あご				23	
讏	⿱衞言	0	0	エイ エ	ねごと				23	
讔	⿰言隱	0	0	イン オン	なぞ				24	
讕	⿰言闌	0	0	ラン	そし.る				24	
讜	⿰言黨	0	0	トウ	ただしいことば				27	
讞	⿰言獻	0	0	ゲツ ゲチ ゲン	さば.く				27	
讟	⿰讀言	0	0	トク トウ	うら.む		ドク	u	29	
谸	⿰千谷	0	0	セン					10	⿰⿻⿱㇒一丿谷
谹	⿰谷厷	0	0	コウ オウ	ふか.い				11	
谽	⿰谷含	0	0	カン コン ケン					14	
谾	⿰谷空	0	0	コウ ク ロウ ル	うつろ				15	
豅	⿰谷龍	0	0	ロウ ル					23	
豇	⿰豆工	0	0	コウ	ささげ				10	
豉	⿰豆支	0	0	シ	みそ		ジ みずすまし	u	11	
豋	⿱⿰⿴𠂊冫②豆	0	0	トウ	たかつき				13	
豏	⿰豆兼	0	0	カン ゲン	めば.える				17	
豑	⿰豊弟	0	0	チツ ジュチ			ジチ	u	20	
豓	⿰豐盇	0	0	エン	つや なま.めかしい あで.やか つや.めく	よし			27	
豔	⿰豐盍	0	0	エン	つや なま.めかしい あで.やか つや.めく	よし	いろ うつくしい うらやむ みめよい	u	28	
豗	⿺兀豕	0	0	カ	う.つ		カイ	u	10	
豘	⿰豕屯	0	0	トン	ぶた				11	
豛	⿰豕殳	0	0	エキ ヤク	いのこ				11	
豝	⿰豕巴	0	0	ハ ヘ					11	
豙	⿱立𧰨	0	0	ギ	そこ.なう				11	
豣	⿰豕幵	0	0	ケン	いのこ		ゲン	u	13	
豤	⿰豕艮	0	0	コン ケン	か.む				13	
豦	⿸虍豕	0	0	キョ ゴ	やめない		コ	u	13	
豨	⿰豕希	0	0	キ ケ			いのこ	u	14	
豩	⿰豕豕	0	0	ヒン カン ケン					14	
豭	⿰豕叚	0	0	カ ケ	おすのいのこ		いのこ	u	16	
豳	⿻山豩	0	0	ヒン ハン ヘン			まだら	u	17	
豵	⿰豕從	0	0	ソウ ス ショウ シュ	いのこ				18	
豶	⿰豕賁	0	0	フン			ブン	u	20	
豻	⿰豸干	0	0	カン			ガン のいぬ	u	10	
豾	⿰豸丕	0	0	ヒ	こだぬき				11	
貆	⿰豸亘	0	0	カン ケン	むじな		ガン	u	13	
貇	⿰豸艮	0	0	コン ケン	か.む				13	
貋	⿰豸旱	0	0	カン					14	
貐	⿰豸兪	0	0	ユ イ	けもの				16	⿰豸俞
貒	⿰豸耑	0	0	タン	まみ		カン	u	16	
貓	⿰豸苗	0	0	ビョウ	ねこ		ミョウ ボウ	u	16	
貙	⿰豸區	0	0	チュ チョ	けもの				18	
貛	⿰豸雚	0	0	カン ケン	まみだぬき		ガン まみ	u	25	
貜	⿰豸矍	0	0	キャク カク ケキ ク	おおざる		ワク	u	27	
貤	⿰貝也	0	0	イ シ	かさ.ねる		ジ	u	10	
貹	⿰貝生	0	0	セイ ショウ	たから				12	
貺	⿰貝兄	0	0	キョウ コウ	たま.う				12	
賅	⿰貝亥	0	0	カイ	た.りる		ガイ	u	13	
賆	⿰貝幷	0	0	ヘン ヘイ ヒョウ	ます		ベン	u	13	⿰貝并
賉	⿰貝血	0	0	シュツ シュチ ソツ ソチ	うれ.える				13	
賋	⿰貝交	0	0	コウ	あきらか				13	
賏	⿰貝貝	0	0	エイ ヨウ オウ	くびかざり				14	
賖	⿰貝余	0	0	シャ	とお.い はるか ゆる.やか おご.る		おぎのる	u	14	
賕	⿰貝求	0	0	キュウ ク	まいない		グ まいなう	u	14	
賙	⿰貝周	0	0	シュウ シュ	あた.える				15	⿰貝⿵⺆⿱𰀁口
賝	⿰貝罙	0	0	チン	たから				15	
賡	⿸庚貝	0	0	ゾク ショク コウ キョウ	つづ.く つづ.ける つぐな.う		つぐ	u	15	
賨	⿱宗貝	0	0	ソウ ズ	みつ.ぐ				15	
賬	⿰貝長	0	0	チョウ	とばり				15	
賯	⿰貝㝁	0	0	ケイ	たから				16	
賰	⿰貝春	0	0	シュン チュン	あつ.い うごめ.く と.む				16	
賲	⿱保貝	0	0	ホウ	たもつ こめぐら				16	
賵	⿰貝冒	0	0	フウ フ ボウ	おく.る				16	⿰貝⿱冃目
賷	⿳⿻十吅冖貝	0	0	セイ サイ シ	もた.らす				17	
賸	⿰月⿱𠔉貝	0	0	ヨウ ショウ	ます		ジョウ あまり あまる	u	17	⿰⿵⺆⺀⿱𠔉貝 ⿸𰮤貝
賾	⿰𦣞責	0	0	サク ジャク	おくぶか.い				17	⿰𦣝責
賿	⿰貝翏	0	0	ロウ リョウ	ぜに				18	
贁	⿰⿱貝貝攵	0	0	ハイ	やぶ.れる				18	
贃	⿰貝患	0	0	ワン	す.かす		エン	u	18	
贉	⿰貝覃	0	0	タン ドン	てつけ				19	
贒	⿱⿰臣忠貝	0	0	ケン	かしこ.い				21	
贗	⿸鴈貝	0	0	ケン ガン ゲン	ただ.しくない にせ にせもの				22	
贛	⿰章⿱夂貢	0	0	コウ ク カン コン	たま.う		トウ チョウ チュ ケン	u	24	⿸𭤊貢
赥	⿰赤欠	0	0	ケキ キャク コキ	あか あか.い		キョク	u	11	
赩	⿰赤色	0	0	キョク コク カク キャク	あか				13	
赬	⿰赤貞	0	0	テイ チョウ	あか				15	
赮	⿰赤叚	0	0	カ ゲ	あか				16	
赿	⿺走氏	0	0	チ テイ			エツ こす こえる	u	12	
趂	⿺走尔	0	0	チン			おう	u	12	
趄	⿺走且	0	0	ショ					12	
趈	⿺走占	0	0	タン ケン			テン	u	12	
趍	⿺走多	0	0	チ ジ シュ ス	ひさ.しい				13	
趐	⿺走羽	0	0	ケツ ケチ	すす.む				13	
趑	⿺走次	0	0	シ	ゆきなや.む				13	
趕	⿺走旱	0	0	カン	お.う				14	
趞	⿺走昔	0	0	シャク サク セキ	ふ.む		ジャク	u	15	
趟	⿺走尙	0	0	トウ チョウ ジョウ	おど.る				15	⿺走尚
趠	⿺走卓	0	0	タク チョウ	とお.い		トウ	u	15	
趦	⿺走咨	0	0	シ	ゆきなや.む		たちもとおる	u	16	
趫	⿺走喬	0	0	キョウ チョウ	すばや.い		ギョウ	u	19	
趬	⿺走堯	0	0	キョウ	みがるい				19	
趯	⿺走翟	0	0	カン ヤク	さけ.ぶ		テキ チャク ヨウ おどる	u	20	
趲	⿺走贊	0	0	サン ソ	ち.る		ザン	u	26	
趵	⿰𧾷勺	0	0	ハク ホウ ヒョウ サク	う.つ		シャク	u	10	⿰𧾷⿹勹一
趷	⿰𧾷乞	0	0	ゲ コツ					10	
趹	⿰𧾷夬	0	0	ケツ ケチ ケイ ケ	はし.る		おもむく はやい ふむ	u	11	
趻	⿰𧾷今	0	0	チン シン タン テン	ふらふら.する				11	
跀	⿰𧾷月	0	0	ゲツ グワチ ゴツ ゴチ	あしきる ゆが.む いびつ		ガツ ハツ	u	11	
跅	⿰𧾷斥	0	0	タク セキ シャク	ゆる.む				12	
跆	⿰𧾷台	0	0	タイ	ふ.む		ダイ	u	12	
跇	⿰𧾷世	0	0	エイ テイ セイ	こ.える		ゼイ	u	12	
跈	⿰𧾷㐱	0	0	デン ネン セン	ふ.む		ゼン チン テン ジン	u	12	
跊	⿰𧾷未	0	0	バイ マイ メ	ふ.む				12	
跎	⿰𧾷它	0	0	タ	つまず.く		ダ	u	12	
跑	⿰𧾷包	0	0	ホウ ビョウ ハク	だく あが.く		バク ホク ボク はしる	u	12	⿰𧾷⿹勹巳
跔	⿰𧾷句	0	0	ク	かが.む				12	
跕	⿰𧾷占	0	0	チョウ	ふ.む				12	
跗	⿰𧾷付	0	0	フ	あしのこう		ブ くびす	u	12	
跙	⿰𧾷且	0	0	ショ シャ ソ	ゆきなや.む		ジョ	u	12	
跤	⿰𧾷交	0	0	コウ キョウ	すね				13	
跥	⿰𧾷朶	0	0	タ	ゆ.く				13	
跧	⿰𧾷全	0	0	セン シュン ソン	け.る		サン ゼン	u	13	
跬	⿰𧾷圭	0	0	キ カイ ケ	ひとあし		セチ セツ かたあし	u	13	
跰	⿰𧾷并	0	0	ホウ ヘイ ヘン	したが.う				13	
趼	⿰𧾷幵	0	0	ケン	つまだ.つ		ゲン	u	13	⿰𧾷开
跱	⿰𧾷寺	0	0	チ ジ	とど.まる				13	
跲	⿰𧾷合	0	0	コウ キョウ キュウ	つまず.く		ゴウ	u	13	
跴	⿰𧾷西	0	0	サイ	お.う				13	
跽	⿰𧾷忌	0	0	キ	ひざまずく		ギ ひざまづく まがる	u	14	
踁	⿰𧾷巠	0	0	ケイ	すね は.ぎ		ギョウ コウ キョウ	u	14	
踄	⿰𧾷步	0	0	ハク ホ ブ	ふ.む		バク	u	14	
踅	⿱折足	0	0	テイ セツ ゼチ	けんけん		タイ	u	14	
踆	⿰𧾷夋	0	0	シュン ソン	しりぞ.く		ゾン うずくまる おわる さといも	u	14	
踋	⿰𧾷却	0	0	キャク キャ カク	あし				14	
踑	⿰𧾷其	0	0	キ	あしあと		ギ	u	15	
踔	⿰𧾷卓	0	0	トウ チョウ	たく ふ.む		チョク ジョウ チャク すぐれる	u	15	
踖	⿰𧾷昔	0	0	セキ シャク サク	ふ.む		ける しのぐ はせる	u	15	
踠	⿰𧾷宛	0	0	エン オン ワ	かが.む もが.く				15	
踡	⿰𧾷卷	0	0	ケン	かが.む		ゲン せぐくまる	u	15	
踢	⿰𧾷易	0	0	テキ チャク シャク	け.る				15	
踣	⿰𧾷咅	0	0	ホク ホウ ハイ	たお.れる		ボク バイ ブ フ	u	15	
踦	⿰𧾷奇	0	0	キ	かたあし		イ ギ	u	15	
踧	⿰𧾷叔	0	0	シュク テキ ジャク	いきやすい				15	
踱	⿰𧾷度	0	0	タク ジャク	はだし		ダク チャク	u	16	
踳	⿰𧾷春	0	0	シュン セン	そむ.く				16	
踶	⿰𧾷是	0	0	テイ ダイ チ ジ	ふ.む		シ	u	16	
踷	⿰𧾷者	0	0	タ	ななめにゆく				16	⿰𧾷⿻者丶
踸	⿰𧾷甚	0	0	チン シン タン テン	ふらふら.する				16	
踹	⿰𧾷耑	0	0	セン タン	かかと		ゼン ふむ	u	16	
踽	⿰𧾷禹	0	0	ク					16	
蹀	⿰𧾷枼	0	0	チョウ ジョウ	ふ.む				16	
蹁	⿰𧾷扁	0	0	ヘン	よろめ.く		ベン	u	16	
蹋	⿰𧾷𦐇	0	0	トウ	ふ.む		ドウ	u	17	⿰𧾷⿱日羽
蹍	⿰𧾷展	0	0	テン ネン	ふ.む		デン	u	17	
蹎	⿰𧾷眞	0	0	テン	つまず.く				17	⿰𧾷真
蹏	⿰𧾷虒	0	0	テイ	ひづめ		ダイ	u	17	
蹔	⿱斬足	0	0	サン	とっしん.する		ザン しばらく	u	18	
蹛	⿰𧾷帶	0	0	タイ テイ タ	ふ.む		ダイ タン	u	18	
蹜	⿰𧾷宿	0	0	シュク スク					18	
蹝	⿰𧾷徙	0	0	シ	ふ.む		くつ	u	18	
蹞	⿰𧾷頃	0	0	キ	ひとあし		かたあし	u	18	
蹡	⿰𧾷將	0	0	ショウ ヨウ ソウ					18	
蹢	⿰𧾷啇	0	0	テキ ジャク タク	たたず.む		チャク たちもとおる ひづめ	u	18	
蹩	⿱敝足	0	0	ヘツ ベチ	ふ.む		ベツ	u	19	
蹬	⿰𧾷登	0	0	トウ	よろめ.く		ドウ のぼる ふむ	u	19	
蹭	⿰𧾷曾	0	0	ソウ ショウ	よろめ.く				19	
蹯	⿰𧾷番	0	0	ハン ボン フン	あしのうら		ブン	u	19	
蹰	⿰𧾷厨	0	0	チュウ チュ シュウ ジュ	ためら.う				19	
蹱	⿰𧾷童	0	0	ショウ シュ チョウ チュ	ためら.う				19	
蹹	⿰𧾷翕	0	0	トウ	ふ.む				19	
蹺	⿰𧾷堯	0	0	キョウ	みがるい				19	
蹻	⿰𧾷喬	0	0	キョウ キャク ガク			キョク コク おごる あげる	u	19	
躂	⿰𧾷達	0	0	タツ タチ	つまず.く				20	
躃	⿰𧾷辟	0	0	ヘキ	いざ.る		いざり	u	20	
躉	⿱萬足	0	0	トン	はしけ				20	
躐	⿰𧾷巤	0	0	リョウ	ふ.む				22	
躒	⿰𧾷樂	0	0	レキ リャク ラク	うご.く		ヤク	u	22	
躕	⿰𧾷廚	0	0	チュウ チュ シュウ ジュ	ためら.う				22	
躚	⿰𧾷遷	0	0	セン	ま.う				23	⿰𧾷⿺辶䙴
躛	⿱衞足	0	0	エイ エ カイ ケ	ふ.む				23	⿱䘙足
躝	⿰𧾷闌	0	0	ラン タン	こ.える		ダン	u	24	
躞	⿰𧾷燮	0	0	ショウ	ゆ.く				24	
躢	⿰𧾷闒	0	0	トウ	ふ.む		ドウ	u	25	
躧	⿰𧾷麗	0	0	シ リ サイ シャ	くつ		セ	u	26	
躩	⿰𧾷矍	0	0	キャク カク ケキ	すすまない				27	
躭	⿰身冘	0	0	タン	ふ.ける				11	
躮	⿰身分	0	0	サガレ	せがれ				11	
躳	⿰身呂	0	0	キュウ キョウ	み				12	⿰身吕
躵	⿰身忍	0	0		ねらう しのぶ		こらえる	u	14	
躺	⿰身尚	0	0	トウ	ふ.す				15	
躻	⿰身空	0	0		うつけ				15	
軀	⿰身區	0	0	ク	むくろ からだ		み	u	18	
軁	⿰身婁	0	0	ロウ ル	せむし				18	
軃	⿰身單	0	0	タ					19	
軄	⿰身戠	0	0	ショク ソク			つかさ	u	19	
軇	⿰身壽	0	0	トウ	たか.い		ドウ	u	21	
軏	⿰車兀	0	0	ゲツ ガチ ゴツ ゴチ	くさび				10	
軑	⿰車大	0	0	テイ タイ			ダイ	u	10	
軔	⿰車刃	0	0	ジン ニン ジ ニ	はどめ		とめる	u	10	
軜	⿰車內	0	0	ドウ ノウ ダイ ナイ	たづな				11	⿰車内
軨	⿰車令	0	0	レイ リョウ	てすり				11	
軮	⿰車央	0	0	オウ フク			ブク	u	11	
軰	⿱北車	0	0	ハイ	-ばら やから やかい		ともがら	u	12	
軱	⿰車瓜	0	0	コ ク	おおぼね				13	
軷	⿰車犮	0	0	ハツ バチ ハイ			バイ	u	12	
軹	⿰車只	0	0	シ キ シン	あな じくがしら		ふたまた	u	12	
軺	⿰車召	0	0	ヨウ ショウ チョウ			ジョウ ひつぎぐるま	u	12	
軭	⿰車匡	0	0	キョウ ゴウ	とどこお.る				13	
輀	⿰車而	0	0	ジ	ひつぎぐるま		ニ	u	13	
輂	⿱共車	0	0	キョク コク					13	
輇	⿰車全	0	0	セン チュン ケン			ゲン	u	13	
輈	⿰車舟	0	0	チュウ チュ シュウ シュ			ながえ	u	13	
輏	⿰車酉	0	0	ユウ ユ	かる.い				14	
輐	⿰車完	0	0	カン	まる.い		ガン	u	14	
輖	⿰車周	0	0	シュウ シュ			チョウ	u	15	⿰車⿵⺆⿱𰀁口
輗	⿰車兒	0	0	ゲイ ギ	くさび				15	
輘	⿰車夌	0	0	リョウ ロウ	ひきつぶ.す				15	
輞	⿰車罔	0	0	ボウ モウ	わ				15	
輠	⿰車果	0	0	カ ワ ガ ゲ	あぶらつぼ		カイ カン ソウ ジョウ	u	15	
輡	⿰車臽	0	0	カン コン					15	
輣	⿰車朋	0	0	ホウ ビョウ ボウ	いくさぐるま				15	
輥	⿰車昆	0	0	コン	まわる				15	
輧	⿰車幷	0	0	ビョウ ヘイ	あつ.まる かく.す		ヘン ヒョウ ホウ ベン	u	15	
輨	⿰車官	0	0	カン	おお.い				15	
輬	⿰車京	0	0	リョウ	ねぐるま				15	
